simulation time [sec],battery current [A],battery soc [%],Socket,Crimp,Coolant,Overmold
258,-479.83,0.4504,34.40528687,28.03879081,4.389657243,21.35117978
259,-479.75,0.451,34.47904242,28.10934247,4.413897925,21.40363735
260,-479.66,0.45161,34.55235812,28.1795749,4.438140298,21.45584515
261,-479.56,0.45221,34.62522605,28.24948203,4.46238385,21.50780517
262,-479.47,0.45281,34.69763836,28.31905781,4.486628072,21.5595099
263,-479.37,0.45342,34.76960734,28.38831074,4.510872449,21.61095586
264,-479.26,0.45402,34.84112512,28.45723477,4.53511646,21.6621541
265,-479.15,0.45463,34.91218388,28.52582387,4.559359597,21.71309331
266,-479.02,0.45523,34.98278586,28.5940793,4.583601347,21.76377162
267,-478.88,0.45584,35.05291323,28.66198782,4.607841189,21.81419134
268,-478.74,0.45644,35.12255831,28.72954347,4.632078606,21.86433681
269,-478.58,0.45704,35.19172347,28.79674759,4.656313062,21.91420811
270,-478.42,0.45765,35.26039103,28.86358702,4.680544016,21.96380681
271,-478.25,0.45825,35.32856346,28.93006314,4.704770929,22.01311767
272,-478.09,0.45885,35.39623321,28.9961701,4.728993246,22.06214878
273,-477.91,0.45946,35.4634128,29.06191655,4.753210416,22.11089029
274,-477.75,0.46006,35.53008464,29.12728938,4.777421879,22.15935612
275,-477.65,0.46066,35.59627131,29.1923045,4.801627095,22.20752587
276,-477.53,0.46126,35.66203531,29.25700667,4.825825503,22.25542599
277,-477.41,0.46186,35.72735869,29.32138259,4.850016571,22.30309532
278,-477.29,0.46247,35.79224365,29.38543349,4.874199839,22.35050269
279,-477.16,0.46307,35.85669233,29.4491606,4.89837483,22.39766272
280,-477.03,0.46367,35.92069689,29.51255792,4.922541071,22.4445707
281,-476.9,0.46427,35.98425953,29.57562668,4.946698091,22.49122199
282,-476.75,0.46487,36.04738245,29.63836814,4.970845413,22.53762004
283,-476.6,0.46547,36.11004781,29.70076908,4.994982565,22.58376486
284,-476.45,0.46607,36.1722579,29.76283081,5.019109077,22.62964181
285,-476.28,0.46667,36.23401499,29.82455461,5.043224463,22.6752586
286,-476.12,0.46728,36.29530135,29.88592734,5.067328239,22.72061351
287,-475.94,0.46788,36.35612933,29.94695756,5.091419925,22.7656927
288,-475.77,0.46848,36.41648124,30.00763216,5.115499025,22.81051164
289,-475.59,0.46908,36.47636946,30.0679597,5.139565056,22.85504927
290,-475.41,0.46967,36.53578632,30.12793431,5.163617519,22.89932414
291,-475.22,0.47027,36.5947342,30.18755736,5.187655928,22.94332194
292,-475.03,0.47087,36.65320548,30.24682298,5.211679791,22.98705032
293,-474.84,0.47147,36.71120256,30.30573257,5.235688623,23.03049963
294,-474.64,0.47207,36.76872783,30.36428749,5.259681928,23.07367555
295,-474.44,0.47267,36.8257737,30.42248192,5.283659216,23.11657731
296,-474.19,0.47327,36.8823426,30.48031726,5.307620003,23.15919884
297,-473.94,0.47386,36.93838722,30.53775899,5.331563795,23.20154434
298,-473.68,0.47446,36.99391024,30.59480866,5.355490105,23.24357364
299,-473.41,0.47506,37.0489044,30.65146064,5.379398392,23.28530555
300,-473.13,0.47566,37.10336249,30.70770935,5.403288122,23.32672595
301,-472.85,0.47625,37.15727736,30.76354922,5.427158751,23.36783466
302,-472.57,0.47685,37.21065182,30.81898188,5.451009731,23.40862567
